plotname,numpols,ttd,numtips,numnodes,collessmet,sackinmet,gamma,mntd,mpd
0109114,2,12582.8025410024,32,28,1.15019561776022,0.94550960912696,-3.75875979778863,261.5466578125,520.554601205645
0109115,0,9564.81398101849,20,19,0.870199247005954,0.754520685712636,-3.82071444095271,331.7992569,538.648340352632
0109117,1,12556.2485462629,31,27,2.19807334833286,1.8809934800947,-3.63258823714435,285.960579774194,531.975220477419
0109118,3,10699.0704194782,33,27,2.04366638333589,1.70119142730878,-5.06799483573298,299.914005181818,535.464195981061
0109121,2,7234.61640597624,35,32,1.50344060192767,1.24929430482342,-5.66739368364138,305.135089228571,532.282097942857
0109122,1,9193.70135830314,34,32,0.677806290061431,0.557697666167958,-4.93928870710764,285.322139852941,523.051893559715
0109123,3,10153.5670060184,41,34,1.67065213678247,1.27218221481018,-5.38089407587313,269.94571702439,525.765220814634
0109124,4,8939.11607847433,42,36,0.640166664181338,0.70365724384618,-5.06837233297207,257.064563166667,527.672899166086
0109125,3,9314.50349172769,34,30,0.736629819473196,0.675344724991487,-4.57058222531966,274.275745441176,527.088404568627
0109126,2,8381.37158633862,34,31,0.0307474665320191,0.145932960285605,-5.07391615622675,265.881876058824,523.136975841355
0109127,0,8381.82883362559,32,31,-0.0685543822397814,0.0392596091269599,-4.68079221844025,264.96828925,525.480546679436
0109129,3,10522.6250251711,45,38,1.4870468085674,1.34343710223069,-5.3040831079228,263.773153488889,523.195067723232
0109130,3,11462.784291267,28,22,1.67658415324188,1.32422935063869,-4.19620335756112,297.03260225,524.845972007937
0109131,2,8927.37503234739,45,42,1.13149125301185,0.943437102230689,-4.53644576147907,230.204018288889,531.073626975758
0109133,1,7965.32247466862,32,30,-0.412304382239781,-0.17949039087304,-4.77236987868767,254.7196661875,511.786337247984
0109134,3,9652.11493176833,47,41,1.5849328550201,1.31556167824056,-5.65091472922626,262.740967638298,520.945872481036
0109135,2,8583.59184495051,33,30,1.19518153485104,1.03452476064211,-4.6055526055924,263.560779272727,523.758744424242
0109136,2,9812.42277728632,39,36,1.58057500263543,1.26214469135802,-3.83622288900682,233.602070153846,523.625479576248
0109137,0,9626.50276591117,24,23,1.47954435687867,1.32308364449299,-3.41900848633838,283.050616875,519.913273873188
0109140,2,10088.1370864577,40,36,1.87705206644601,1.64291392212725,-4.70472682470321,269.38515125,530.627513335897
0109141,1,9065.83998464391,36,34,0.921301470992724,0.706437161966277,-4.57736752852115,242.647160444444,530.113755555555
0109147,0,10444.3382943249,31,30,1.48839592897802,1.23583218977212,-3.44792963133746,249.289789451613,518.397280455914
0109148,1,8769.93757962662,42,38,0.854452378467053,0.822704862893799,-4.58051078918552,223.172666833333,523.895345292683
0109150,1,9206.12770079821,38,33,2.03097693978093,1.51788018393561,-5.21980074940963,276.734590105263,544.150422466572
0109152,0,9801.62615669967,33,32,0.770939110608616,0.670888397005748,-4.02490517446709,227.811580545455,527.130095208333
0109153,1,9477.35713641287,40,38,1.35205206644601,1.16791392212725,-4.77493123775948,248.2556757,523.985029588462
0109154,2,9683.37181245827,40,36,1.20205206644601,0.967913922127248,-4.6552456202173,243.4319748,532.433410605128
0109155,5,9928.44361402851,46,38,0.722072732766502,0.644886377593008,-4.40432041858789,216.814249826087,532.718618052174
0109156,5,10298.7166720906,46,39,0.309029254505632,0.449234203679964,-4.61760693372746,206.499895391304,528.226880654106
0109157,5,8889.65941655106,44,38,1.1499237048235,0.981820940614527,-4.34638754605858,220.109424818182,521.371230767442
0109158,5,9611.7521794237,44,37,0.627196432096229,0.550002758796345,-3.94764835282329,198.004160477273,519.873380067653
0109159,2,10413.8955268846,41,38,2.91455457580686,2.41852367822481,-4.35125446454929,258.14070702439,519.844359353659
0109160,2,8760.75422196666,34,31,1.5601592312379,1.20475648969737,-4.69518323330149,279.475768852941,520.978460096257
0109161,1,9741.3616646874,32,28,1.43144561776022,1.22675960912696,-4.76602738281794,294.3347009375,526.668399231855
0109164,1,10823.375809497,38,36,1.82045062399145,1.41261702604088,-4.48733861640044,256.355770026316,530.266311957326
0109165,3,10713.9866969222,33,27,1.10427244394195,0.88300960912696,-4.36937822893176,271.736773181818,527.274382901515
0109167,3,10454.8585210718,41,36,0.548700917270272,0.589255385541883,-4.07473543346181,212.69577404878,531.125279314634
0109168,3,12496.4138775058,42,36,2.33064285465753,1.91794295813189,-3.48700306938292,225.989428142857,527.539235272938
0109169,1,9351.50018951291,39,37,1.09339551545594,0.980093409306735,-3.62955558157678,222.482892871795,527.69620122807
0109170,0,7548.44975262141,25,24,0.577055695691745,0.488083644492987,-4.69182183169383,315.2108524,523.490091286667
0109171,4,10208.8487928283,49,44,0.489417344898298,0.551793404973804,-4.57623610221708,201.648771795918,523.983698926871
0109173,1,10032.3690656165,35,33,1.38915488764196,1.13500859053771,-4.06269749679972,245.753896885714,522.451977519328
0109174,4,13744.075424694,32,26,0.0876956177602186,0.25800960912696,-3.80451957298681,250.17249984375,507.481100377016
0109175,0,9424.10326390539,38,37,1.60992430820198,1.30735386814614,-4.98963735359669,259.738644105263,523.882381532006
0109176,2,8974.22283490223,31,28,1.4561378644619,1.33260638332051,-4.08194342662085,272.265299096774,508.945265113979
0109177,1,9114.07183093013,33,31,1.46790880757831,1.30725203336938,-3.66581387433226,242.523605818182,523.527424265151
0109178,0,8452.1041732466,28,27,1.28372701038474,1.07422935063869,-4.19287836226876,275.84865525,519.67184962963
0109180,0,10798.3340144957,24,23,-0.187122309788001,-0.0935830221736798,-4.32658010753085,272.710586625,515.188102282609
0109181,3,12283.3462047944,30,24,1.24806747223112,1.14335907149255,-4.02007891587244,293.2986647,539.854332041379
0109182,1,8844.72786671959,18,16,-0.274440237336219,-0.0457717119481826,-4.04676437622539,341.769588444444,528.502287176471
0109183,2,12177.1383305432,37,31,1.23474333764545,1.27250322803234,-4.31538109093644,267.76592172973,532.232814654655
0109184,0,13267.9146435625,13,12,0.0894437015599469,0.101270951270951,-2.28015620601644,263.602937538462,505.574165076923
0109185,3,10349.8076024865,36,32,1.47685702654828,1.15088160641072,-4.09224317658867,252.312961555556,519.557773014286
0109186,0,8507.97453375533,32,31,1.24394561776022,1.10175960912696,-3.62971175568182,230.32380184375,520.18194671371
0109188,3,9323.83397612616,45,41,0.664824586345181,0.6545482133418,-4.40242374914354,212.620861666667,525.36962140202
0109189,1,8927.30258621956,21,19,0.976170987598427,0.661663542855494,-3.92567211346275,318.210901904762,527.971353552381
0109191,2,7930.0218223086,42,39,1.04492856894324,0.822704862893799,-5.31749786974225,275.725807357143,531.839172239257
0109192,0,7301.09652792721,36,35,0.699079248770502,0.539770495299611,-5.47046331747946,287.011187222222,545.766854136508
0109193,2,9179.97316779825,50,47,1.2439085151318,1.00158932334115,-5.10265580085404,233.11956922,529.241200703673
0109194,0,8768.63776257765,21,20,0.214266225693665,0.0902349714269221,-3.85641479659834,286.474000095238,510.80469667619
0109195,2,12187.9094006714,34,29,0.442512172414372,0.381227077932664,-4.33116387168026,268.817457764706,515.562693893048
0109196,3,9281.22652258899,45,41,0.909269030789626,0.810103768897356,-4.3726422730071,219.707558955556,533.348819432323
0109197,3,12179.801961979,34,26,1.58957099594378,1.29299178381502,-4.6054069531273,279.069136029412,515.48245473262
0109198,4,8657.28468787833,40,32,1.05205206644601,0.817913922127248,-5.66162955252281,277.807304375,530.122936825641
0109200,3,10477.5927977563,41,35,1.18284725873369,0.930718800176029,-4.89367490496494,274.097214609756,533.384525685366
0109201,3,13839.433472659,36,27,1.25463480432606,1.37310382863294,-4.3574760879485,280.919050722222,529.40016052381
0109202,2,11133.1420985158,38,31,1.71518746609672,1.51788018393561,-4.97413187325886,285.078326657895,533.121568389758
0109203,0,11580.7023090278,17,16,0.635659352974317,0.415012601777308,-3.61915452455473,331.633478294118,544.992587529412
0109204,2,10941.6272855963,27,21,0.338613173074134,0.217086493495836,-3.99429245412824,274.276452962963,519.063029698006
0109205,1,11259.9215747003,25,23,0.777055695691745,0.688083644492987,-4.38997632046879,306.1955878,538.100770673333
0109206,0,11450.9712139049,21,20,0.928551939979379,0.804520685712636,-3.66139323124217,319.889720571429,532.271160904762
0109207,2,9369.38595275843,32,27,1.24394561776022,1.03925960912696,-4.62265507018534,284.89645065625,530.432010953629
0109208,2,10483.2145182588,31,28,1.10129915478448,0.848735415578573,-4.07166072087357,270.104349709677,532.540323096774
0109209,0,8777.61274277023,35,34,1.1320120304991,1.04929430482342,-4.27343441932992,245.797554057143,524.213270312605
0109210,0,5533.75158969965,14,13,0.61973133380183,0.496875346875347,-3.55552372021321,335.045943357143,495.143738252747
0109211,2,9147.63951085124,29,26,1.16242879402175,0.869795853101746,-4.31156762781943,289.368937758621,522.409657108374
0109212,0,7778.47572613106,28,27,-0.0377015610438303,-0.104342077932736,-4.42284181453906,259.664490678571,521.341983838624
0109213,1,13305.3278394895,25,22,0.537055695691745,0.528083644492987,-3.48198810700419,266.82906916,518.641825226667
0109214,0,6355.37843247876,18,17,0.00333754044155832,0.120894954718484,-3.67098573466778,284.451531666667,483.892761522876
0109215,2,8018.22552029017,33,30,0.952757292426798,0.792100518217869,-4.54021427486331,260.143125545455,498.716695189394
0109216,2,9370.14502584701,33,28,1.43760577727528,1.09513082124817,-4.34136316958918,262.814825424242,522.527980996212
0109217,2,10370.1678371576,50,46,1.4239085151318,1.18158932334115,-3.94548132470865,202.81971476,521.693744582041
0109218,4,9117.30651335669,38,32,1.21518746609672,1.01788018393561,-4.64973532144352,246.287015657895,527.330962603129
0109219,0,5574.72901947657,14,13,0.191159905230401,0.0683039183039185,-3.9906184117088,359.712987285714,506.494982263736
0109220,0,11333.4666128254,17,16,1.57683582356255,1.35618907236554,-3.035964785504,320.076470470588,500.782174470588
0109221,2,9951.52784408687,39,36,0.91390833596876,0.749324178537505,-4.60161331211637,228.653928487179,520.222694693657
0109222,2,7691.96053302608,36,33,1.92130147099272,1.53977049529961,-5.31724864376431,287.416587,540.485731860317
0109223,0,7129.03798526857,15,14,0.207881319457735,0.0968753468753467,-3.83334229462231,339.667572933333,508.0910448
0109225,0,5394.17335713308,14,13,0.405445619516115,0.282589632589633,-3.8110286101512,346.053506428571,492.192629032967
0109226,2,8493.44649869757,29,26,1.23139431126313,0.869795853101746,-4.43282736469566,291.459636137931,527.189700832512
0109227,3,8781.66488688195,31,27,1.13355721930061,0.94550960912696,-4.41693393097921,268.702702903226,517.056109729032
0109228,0,7298.02361090475,16,15,0.093342798320164,-0.0114579864579865,-3.76188736739408,318.0698521875,527.269374583333
0109229,3,9473.78783450101,33,29,0.528514868184374,0.307252033369384,-3.97762740421727,249.204881090909,517.132198405303
0109230,2,9571.24800863687,42,36,1.28302380703848,1.06080010098904,-5.09730505298435,258.126018214286,526.520828209059
0109880,2,8870.33749051619,24,21,1.312877690212,0.989750311159654,-4.53014168348987,318.052896125,526.682413402174
0109980,2,11801.2952218611,20,17,0.770199247005954,0.554520685712636,-3.25402386490809,298.05348715,531.8527306
0110701,1,11306.4938797884,18,16,0.558893095997114,0.343117176940706,-3.66762634839493,305.154458611111,543.145314084967
0110702,1,7990.56186330266,16,14,-0.156657201679836,-0.261457986457986,-4.42231485079694,330.482270125,506.99415965
0110703,1,10696.0278516983,19,17,0.0662293834987681,0.0624154225547417,-3.85950579222856,293.904816210526,534.424351929825
0110704,0,7140.52635080571,14,13,0.762588476658973,0.496875346875347,-4.06671288449566,404.362331357143,537.846011230769
0110705,1,10318.481689772,20,18,0.220199247005954,0.104520685712636,-3.40726986416266,283.18716995,516.841573436842
0110706,2,12674.4407866024,14,10,0.61973133380183,0.354018204018204,-3.19751853146462,331.144959428571,526.371713901099
0110707,0,4909.40813889698,8,7,-0.338510021119891,-0.310714285714285,-3.18297239866923,413.137968,535.796135892857
0110708,0,11245.10470623,12,11,-0.285641795894722,-0.28975468975469,-2.58683441255789,284.53899925,506.690043651515
0110709,2,11249.4959976484,17,14,0.400365235327258,0.179718484130249,-3.18786074824441,298.989412941176,515.770449352941
0110710,0,9186.06251166068,8,7,0.161489978880109,-0.0607142857142855,-2.72357107405694,375.324390125,516.096124964286
0110711,1,10435.8084316993,16,14,-0.156657201679836,-0.261457986457986,-3.31594671241084,279.736156125,505.717976541667
0110712,1,9681.84996207716,17,14,-0.423164176437448,-0.408516809987398,-4.15199611586384,322.623289647059,514.496098426471
0110713,1,14313.4933120137,19,16,-0.249560090185442,0.0624154225547417,-3.33375202676479,283.188073052632,519.229792725146
0110714,0,10531.413684777,14,13,-0.237411523341027,-0.217410367410367,-3.02432176986649,293.357198642857,511.329514472527
0110715,0,5375.65311702242,9,8,1.14092916544595,0.786507936507937,-3.37731180542142,476.191840444444,551.959574611111
0110716,1,18224.2732297463,10,8,-0.686653572434101,-0.357936507936508,-1.72910678330886,254.2647049,495.072067844444
0110717,0,20069.3428358848,11,10,-0.827418297692971,-0.494300144300145,-1.52711126852843,234.574547545455,488.184942254545
0110718,1,11532.2521860914,10,7,0.0133464275658991,-0.0579365079365083,-3.19593937189974,403.1574353,516.7762204
0110719,1,13744.7983914022,12,10,0.131024870771945,0.126911976911977,-2.80649822158052,348.8970605,532.116351318182
0110720,1,12176.3381295339,14,12,0.405445619516115,0.282589632589633,-3.00798677624982,330.642921571429,530.309244516484
0110721,2,12750.4858424364,17,14,0.282718176503729,0.0620714253067196,-3.46417290026137,289.528348235294,538.162492117647
0110722,0,8058.93001880634,5,4,0.706493608125845,0.233333333333334,-1.88000005731249,428.2352836,487.4999846
0110723,1,9949.34780462275,20,18,1.27019924700595,0.754520685712636,-3.87981841378812,274.91203475,488.100924342105
0110724,0,5045.06404079829,6,5,0.490838717998557,0.266666666666667,-2.56683073587365,505.4930735,572.029983266667
0110725,0,4351.48963516677,6,5,-0.342494615334777,-0.233333333333333,-2.40244884364735,363.797576666667,471.980958
0110726,0,13556.2952231131,6,5,-0.342494615334777,-0.233333333333333,-1.40552019394775,296.979524,444.953851533333
0110727,2,13631.242663758,17,14,-0.658458294084506,-0.526163868810927,-3.13692512411501,271.157789058824,503.885057588235
0110728,1,18147.7050767213,14,12,-0.165982951912456,-0.145981795981796,-2.10075162556397,262.889957785714,538.59847089011
0110729,1,11427.4457082749,10,8,0.213346427565899,0.142063492063492,-2.94786742545164,385.8391017,542.353892333333
0110730,0,11649.1607182322,11,10,0.627127156852484,0.414790764790765,-2.61321264162535,344.935518181818,530.376682909091
0110731,1,17880.729090129,11,8,0.172581702307029,0.142063492063492,-2.47896511868561,351.785155181818,517.127231672727
0110732,1,11402.001808372,14,12,-0.0945543804838846,0.0683039183039185,-3.26126593130927,336.366168142857,534.975890351648
0110733,2,14431.741836701,17,12,-0.95257594114333,-0.584987398222692,-3.66376236890108,296.852736352941,502.476987014706
0110734,0,8419.08175705688,11,10,0.354399884125211,0.323881673881674,-3.25578652710842,383.119691636364,535.7694936
0110735,0,8932.19949625665,13,12,0.474059086175332,0.332040182040182,-3.66386128404089,371.583046230769,532.821500641026
0110736,1,25922.7129860857,10,8,0.613346427565899,0.342063492063492,-1.02037960610147,276.5592542,514.745759933333
0110737,0,10257.1674329869,10,9,0.0133464275658991,-0.0579365079365083,-2.49064491490997,297.425607,502.341776422222
0110738,0,9138.47071552509,12,11,0.547691537438611,0.21024531024531,-3.12643982056556,341.774793833333,518.67265019697
0110739,1,21070.8429140329,11,9,-0.100145570420244,0.0511544011544009,-1.78039135186309,312.655314181818,521.633165818182
0110740,0,16206.0465442827,11,10,-0.100145570420244,0.0511544011544009,-1.89270403091552,284.975623181818,531.792610436364
0110741,2,16772.1667510824,18,13,0.0588930959971139,0.17645051027404,-3.40923943282986,319.631532944444,511.369744058824
